SourcedFrom,FileTimeUtc,Botnet,SourceIp,SourcePort,SourceIpAsnNr,TargetIp,TargetPort,Payload,SourceIpCountryCode,SourceIpRegion,SourceIpCity,SourceIpPostalCode,SourceIpLatitude,SourceIpLongitude,SourceIpMetroCode,SourceIpAreaCode,HttpRequest,HttpReferrer,HttpUserAgent,HttpMethod,HttpVersion,HttpHost,Custom Field 1,Custom Field 2,Custom Field 3,Custom Field 4,Custom Field 5,Threat Confidence
SinkHoleMessage,1.31E+17,B106-MULTI,175.144.62.89,58331,AS4788,204.95.99.109,77,,MY,9,Penang,,5.4112,100.3354,0,0,"lv|'|'|Q3J5cHRlciBCeSBIYWNrXzcwMjFCOTdE|'|'|TEH-PC|'|'|TeH|'|'|2013-10-21|'|'|USA|'|'|Win 7 Professional SP1 x64|'|'|No|'|'|0.5.0E|'|'|..|'|'|6L+Q6LSi5LqU56aP5pifICjnsqTor60pIGhrIG1vdmllIGNhbnRvbmVzZSAtIFlvdVR1YmUgLSBHb29nbGUgQ2hyb21l|'|'|5702673368512820f82155c9e1d5e18a,[endof]",,,,,,,,,,,High
SinkHoleMessage,1.31E+17,B106-MULTI,113.210.10.137,54458,AS9534,204.95.99.109,333,,MY,14,Kuala Lumpur,,3.1667,101.7,0,0,POST /is-ready HTTP/1.1,,,,,,,,,,,High
SinkHoleMessage,1.31E+17,B106-CB,115.134.131.61,11926,AS4788,204.95.99.31,81,,MY,2,Sungai Petani,,5.647,100.4877,0,0,lv|'|'|V2luZHdvcy0wMDdfOEUwRkM0NEY=|'|'|ZULFAMILI|'|'|Home|'|'|2013-06-28|'|'|USA|'|'|Win 8 ProSP0 x86|'|'|No|'|'|0.5.0E|'|'|..|'|'||'|'|[endof],,,,,,,,,,,High
SinkHoleMessage,1.31E+17,B106-Bladabindi,1.9.98.195,2100,AS4788,204.95.99.26,99,,MY,6,Mentakab,,3.4854,102.3484,0,0,POST /is-ready HTTP/1.1,,,,,,,,,,,High
SinkHoleMessage,1.31E+17,B106-MULTI,175.138.16.14,51576,AS4788,204.95.99.109,88,,MY,12,Petaling Jaya,,3.0833,101.65,0,0,POST /is-ready HTTP/1.1,,,,,,,,,,,High
SinkHoleMessage,1.31E+17,B106-MULTI,175.144.45.149,54140,AS4788,204.95.99.109,88,,MY,3,Kota Bharu,,6.1333,102.2386,0,0,POST /is-ready HTTP/1.1,,,,,,,,,,,High
SinkHoleMessage,1.31E+17,B106-Jenxcus,175.144.253.189,31585,AS4788,204.95.99.86,991,,MY,3,Bachok,,6.0667,102.4,0,0,POST /is-ready HTTP/1.1,,,,,,,,,,,High
SinkHoleMessage,1.31E+17,B106-CB,115.164.88.139,14793,AS4818,204.95.99.31,288,,MY,14,Kuala Lumpur,,3.1667,101.7,0,0,POST /is-ready HTTP/1.1,,,,,,,,,,,High
SinkHoleMessage,1.31E+17,B106-MULTI,110.159.96.112,62677,AS4788,204.95.99.109,1888,,MY,14,Kuala Lumpur,,3.1667,101.7,0,0,POST /is-ready HTTP/1.1,,,,,,,,,,,High
SinkHoleMessage,1.31E+17,B106-Jenxcus,124.82.108.224,50096,AS4788,204.95.99.86,1644,,MY,,,,2.5,112.5,0,0,POST /is-ready HTTP/1.1,,,,,,,,,,,High
SinkHoleMessage,1.31E+17,B106-MULTI,175.144.110.170,51706,AS4788,204.95.99.109,88,,MY,7,Teluk Intan,,4.0259,101.0213,0,0,POST /is-ready HTTP/1.1,,,,,,,,,,,High
SinkHoleMessage,1.31E+17,B106-CB,115.164.87.190,6986,AS4818,204.95.99.31,288,,MY,14,Kuala Lumpur,,3.1667,101.7,0,0,POST /is-ready HTTP/1.1,,,,,,,,,,,High
SinkHoleMessage,1.31E+17,B106-MULTI,175.144.37.157,50235,AS4788,204.95.99.109,88,,MY,12,Klang,,3.0333,101.45,0,0,POST /is-ready HTTP/1.1,,,,,,,,,,,High
SinkHoleMessage,1.31E+17,B106-Bladabindi,210.186.53.230,5045,AS4788,204.95.99.26,100,,MY,6,Kuantan,,3.8077,103.326,0,0,POST /is-ready HTTP/1.1,,,,,,,,,,,High
SinkHoleMessage,1.31E+17,B106-MULTI,1.9.103.49,8675,AS4788,204.95.99.109,88,,MY,4,Melaka,,2.196,102.2405,0,0,POST /is-ready HTTP/1.1,,,,,,,,,,,High
SinkHoleMessage,1.31E+17,B106-MULTI,113.210.0.151,36533,AS9534,204.95.99.109,1888,,MY,,,,2.5,112.5,0,0,POST /is-ready HTTP/1.1,,,,,,,,,,,High
SinkHoleMessage,1.31E+17,B106-MULTI,175.142.241.227,52334,AS4788,204.95.99.109,333,,MY,14,Kuala Lumpur,,3.1667,101.7,0,0,POST /is-ready HTTP/1.1,,,,,,,,,,,High
SinkHoleMessage,1.31E+17,B106-CB,219.92.140.107,59757,AS4788,204.95.99.31,288,,MY,1,Johor Bahru,,1.4655,103.7578,0,0,POST /is-ready HTTP/1.1,,,,,,,,,,,High
SinkHoleMessage,1.31E+17,B106-MULTI,60.53.248.183,64483,AS4788,204.95.99.109,88,,MY,12,Batu Caves,,3.2333,101.6667,0,0,POST /is-ready HTTP/1.1,,,,,,,,,,,High
SinkHoleMessage,1.31E+17,B106-MULTI,183.171.169.61,53552,AS10030,204.95.99.109,88,,MY,14,Kuala Lumpur,,3.1667,101.7,0,0,POST /is-ready HTTP/1.1,,,,,,,,,,,High
SinkHoleMessage,1.31E+17,B106-CB,203.217.176.21,41590,AS17564,204.95.99.31,1920,,MY,17,Putrajaya,,2.9431,101.6994,0,0,POST /is-ready HTTP/1.1,,,,,,,,,,,High
SinkHoleMessage,1.31E+17,B106-CB,61.6.56.2,49301,AS2042,204.95.99.31,90,,MY,14,Kuala Lumpur,,3.1667,101.7,0,0,246,,,,,,,,,,,High
SinkHoleMessage,1.31E+17,B106-CB,175.144.238.7,56967,AS4788,204.95.99.31,1177,,MY,2,Sungai Petani,,5.647,100.4877,0,0,"lv|'|'|SGFjS2VkX0FFQ0Q4Q0I1|'|'|MARINA-PC|'|'|Marina|'|'|2014-05-11|'|'|MYS|'|'|Win 7 Professional SP0 x86|'|'|Yes|'|'|0.5.0 by XaY_Tn|'|'|..|'|'|V2luZG93cyBBY3RpdmF0aW9u|'|'|3652f46ef1d77386dc985c42db2a43f8,[endof]",,,,,,,,,,,High
SinkHoleMessage,1.31E+17,B106-MULTI,60.50.76.67,54765,AS4788,204.95.99.109,1122,,MY,6,Mentakab,,3.4854,102.3484,0,0,POST /is-ready HTTP/1.1,,,,,,,,,,,High
SinkHoleMessage,1.31E+17,B106-CB,103.1.71.41,60188,AS45960,204.95.99.31,288,,MY,1,Johor Bahru,,1.4655,103.7578,0,0,POST /is-ready HTTP/1.1,,,,,,,,,,,High
SinkHoleMessage,1.31E+17,B106-CB,210.195.240.52,52813,AS4788,204.95.99.31,288,,MY,14,Kuala Lumpur,,3.1667,101.7,0,0,POST /is-ready HTTP/1.1,,,,,,,,,,,High
SinkHoleMessage,1.31E+17,B106-MULTI,115.135.234.118,13850,AS4788,204.95.99.109,88,,MY,2,Alor Setar,,6.121,100.3601,0,0,POST /is-ready HTTP/1.1,,,,,,,,,,,High
SinkHoleMessage,1.31E+17,B106-Bladabindi,113.23.138.168,61033,AS38182,204.95.99.26,1177,,MY,1,Segamat,,2.5148,102.8158,0,0,lv|'|'|bG90aW5fNEE0NzI4MDM=|'|'|HP-HP|'|'|HP|'|'|2012-10-23|'|'|GBR|'|'|Win 7 Home Premium SP0 x64|'|'|Yes|'|'|0.4.1a|'|'| |'|'|RkFSSU4gREFSRSAyIC0gWW91VHViZSAtIEFkb2JlIEZsYXNoIFBsYXllcg==|'|'|[endof],,,,,,,,,,,High
SinkHoleMessage,1.31E+17,B106-CB,1.9.103.34,7597,AS4788,204.95.99.31,288,,MY,4,Melaka,,2.196,102.2405,0,0,POST /is-ready HTTP/1.1,,,,,,,,,,,High
SinkHoleMessage,1.31E+17,B106-MULTI,113.210.5.213,11714,AS9534,204.95.99.109,333,,MY,14,Kuala Lumpur,,3.1667,101.7,0,0,POST /is-ready HTTP/1.1,,,,,,,,,,,High
SinkHoleMessage,1.31E+17,B106-MULTI,1.9.99.247,2580,AS4788,204.95.99.109,1998,,MY,6,Kuantan,,3.8077,103.326,0,0,POST /is-ready HTTP/1.1,,,,,,,,,,,High
SinkHoleMessage,1.31E+17,B106-MULTI,175.145.204.149,22761,AS4788,204.95.99.109,88,,MY,4,Melaka,,2.196,102.2405,0,0,POST /is-ready HTTP/1.1,,,,,,,,,,,High
SinkHoleMessage,1.31E+17,B106-MULTI,182.54.214.209,53705,AS24028,204.95.99.109,333,,MY,12,Selangor,,3.35,101.25,0,0,POST /is-ready HTTP/1.1,,,,,,,,,,,High
SinkHoleMessage,1.31E+17,B106-Jenxcus,203.106.153.102,5545,AS4788,204.95.99.86,1644,,MY,7,Bagan Serai,,5.0108,100.541,0,0,POST /is-ready HTTP/1.1,,,,,,,,,,,High
SinkHoleMessage,1.31E+17,B106-MULTI,1.9.102.37,20127,AS4788,204.95.99.109,95,,MY,4,Melaka,,2.196,102.2405,0,0,lv||UsbV_A043599B||ASUS/User||MY||WIN_8 X64||5||avast! Antivirus||BlueStacks App Player,,,,,,,,,,,High
SinkHoleMessage,1.31E+17,B106-CB,175.141.91.63,54210,AS4788,204.95.99.31,1920,,MY,,,,2.5,112.5,0,0,POST /is-ready HTTP/1.1,,,,,,,,,,,High
SinkHoleMessage,1.31E+17,B106-Jenxcus,202.188.143.214,51015,AS4788,204.95.99.86,1888,,MY,12,Seri Kembangan,,3.0333,101.7167,0,0,lv0njxq80Mared\AAKUL-ENGPC0538\kas01_1AA1C7CF0njxq80MYS0njxq80WIN_7 X86 SP10njxq800.3.20njxq80Y0njxq80,,,,,,,,,,,High
SinkHoleMessage,1.31E+17,B106-MULTI,110.159.31.106,53171,AS4788,204.95.99.109,81,,MY,11,Kuching,,1.55,110.3333,0,0,POST /is-ready HTTP/1.1,,,,,,,,,,,High
SinkHoleMessage,1.31E+17,B106-Jenxcus,175.143.248.218,63013,AS4788,204.95.99.86,1888,,MY,14,Kuala Lumpur,,3.1667,101.7,0,0,lv0njxq80~Torrent~_0C6173720njxq80CHN0njxq80WIN_7 X86 SP10njxq800.3.10njxq80N0njxq80Skype,,,,,,,,,,,High
SinkHoleMessage,1.31E+17,B106-MULTI,115.135.141.202,60936,AS4788,204.95.99.109,88,,MY,3,Kota Bharu,,6.1333,102.2386,0,0,lv0njxq80TeeeeFa_38BB67CF0njxq80ADMIN-PC0njxq80Admin0njxq800njxq80WIN_7 X86 SP00njxq800.4d0njxq80Y0njxq80--,,,,,,,,,,,High
SinkHoleMessage,1.31E+17,B106-MULTI,175.143.155.132,53939,AS4788,204.95.99.109,86,,MY,12,Puchong,,3.0167,101.6167,0,0,lv||UsbV_CEFC2CA1||HP-PC/HP||MY||WIN_8 X86||4||Windows Defender||Google Voice - Inbox (1) - Opera,,,,,,,,,,,High
SinkHoleMessage,1.31E+17,B106-Jenxcus,175.144.93.231,17383,AS4788,204.95.99.86,1644,,MY,3,Kubang Kerian,,6.0912,102.2794,0,0,POST /is-ready HTTP/1.1,,,,,,,,,,,High
SinkHoleMessage,1.31E+17,B106-MULTI,1.9.107.133,10484,AS4788,204.95.99.109,333,,MY,11,Kuching,,1.55,110.3333,0,0,POST /is-ready HTTP/1.1,,,,,,,,,,,High
SinkHoleMessage,1.31E+17,B106-MULTI,60.52.102.177,58179,AS4788,204.95.99.109,86,,MY,1,Kulai,,1.6561,103.6032,0,0,lv||Victim_024DF018||ZAMANI-PC/Zamani||MY||WIN_7 X86||4||avast! Antivirus||Skype,,,,,,,,,,,High
SinkHoleMessage,1.31E+17,B106-MULTI,115.164.208.227,43852,AS4818,204.95.99.109,82,,MY,7,Ipoh,,4.5841,101.0829,0,0,POST /is-ready HTTP/1.1,,,,,,,,,,,High
SinkHoleMessage,1.31E+17,B106-MULTI,183.171.164.83,50227,AS10030,204.95.99.109,88,,MY,14,Kuala Lumpur,,3.1667,101.7,0,0,POST /is-ready HTTP/1.1,,,,,,,,,,,High
SinkHoleMessage,1.31E+17,B106-MULTI,219.92.188.147,57177,AS4788,204.95.99.109,7777,,MY,2,Sungai Petani,,5.647,100.4877,0,0,POST /ready HTTP/1.1,,,,,,,,,,,High
SinkHoleMessage,1.31E+17,B106-MULTI,175.141.79.110,35888,AS4788,204.95.99.109,2023,,MY,2,Alor Setar,,6.121,100.3601,0,0,POST /is-ready HTTP/1.1,,,,,,,,,,,High
SinkHoleMessage,1.31E+17,B106-Malagent,210.186.109.79,50903,AS4788,204.95.99.100,4040,,MY,12,Puchong,,3.0167,101.6167,0,0,POST /is-ready HTTP/1.1,,,,,,,,,,,Low
SinkHoleMessage,1.31E+17,B106-MULTI,124.82.108.251,49535,AS4788,204.95.99.109,1337,,MY,,,,2.5,112.5,0,0,DMIQHPb}tawNU2/3NknayZlsijafOVKVFJB@.SDsUmkjlwr#4'w40y,,,,,,,,,,,High
SinkHoleMessage,1.31E+17,B106-Jenxcus,202.129.162.2,54299,AS9655,204.95.99.86,2164,,MY,12,Shah Alam,,3.0833,101.5333,0,0,POST /is-ready HTTP/1.1,,,,,,,,,,,High
SinkHoleMessage,1.31E+17,B106-MULTI,60.49.17.89,56398,AS4788,204.95.99.109,88,,MY,,,,2.5,112.5,0,0,POST /is-ready HTTP/1.1,,,,,,,,,,,High
SinkHoleMessage,1.31E+17,B106-Malagent,113.210.132.2,4766,AS9534,204.95.99.100,1604,,MY,12,Petaling Jaya,,3.0833,101.65,0,0,D573BA5A4EFFC3FB629308,,,,,,,,,,,Low
SinkHoleMessage,1.31E+17,B106-MULTI,113.210.139.250,63419,AS9534,204.95.99.109,102,,MY,14,Kuala Lumpur,,3.1667,101.7,0,0,POST /is-ready HTTP/1.1,,,,,,,,,,,High
SinkHoleMessage,1.31E+17,B106-MULTI,60.53.45.90,23023,AS4788,204.95.99.109,2233,,MY,1,Kulai,,1.6561,103.6032,0,0,POST /is-ready HTTP/1.1,,,,,,,,,,,High
SinkHoleMessage,1.31E+17,B106-CB,124.82.108.200,11549,AS4788,204.95.99.31,288,,MY,,,,2.5,112.5,0,0,POST /is-ready HTTP/1.1,,,,,,,,,,,High
SinkHoleMessage,1.31E+17,B106-Jenxcus,149.129.24.39,60372,AS9930,204.95.99.86,991,,MY,,,,2.5,112.5,0,0,POST /is-ready HTTP/1.1,,,,,,,,,,,High
SinkHoleMessage,1.31E+17,B106-Jenxcus,203.106.104.114,49326,AS4788,204.95.99.86,991,,MY,7,Chemor,,4.7211,101.1189,0,0,POST /is-ready HTTP/1.1,,,,,,,,,,,High
SinkHoleMessage,1.31E+17,B106-MULTI,118.101.48.165,14075,AS4788,204.95.99.109,88,,MY,9,Penang,,5.4112,100.3354,0,0,POST /is-ready HTTP/1.1,,,,,,,,,,,High
SinkHoleMessage,1.31E+17,B106-MULTI,175.145.105.163,29362,AS4788,204.95.99.109,88,,MY,12,Puchong,,3.0167,101.6167,0,0,POST /is-ready HTTP/1.1,,,,,,,,,,,High
SinkHoleMessage,1.31E+17,B106-CB,210.186.54.244,2108,AS4788,204.95.99.31,2288,,MY,3,Kota Bharu,,6.1333,102.2386,0,0,POST /is-ready HTTP/1.1,,,,,,,,,,,High
SinkHoleMessage,1.31E+17,B106-MULTI,183.171.181.28,14670,AS10030,204.95.99.109,333,,MY,16,Kota Kinabalu,,5.9749,116.0724,0,0,POST /is-ready HTTP/1.1,,,,,,,,,,,High
SinkHoleMessage,1.31E+17,B106-Jenxcus,60.48.172.27,51359,AS4788,204.95.99.86,1313,,MY,6,Kuantan,,3.8077,103.326,0,0,POST /is-ready HTTP/1.1,,,,,,,,,,,High
SinkHoleMessage,1.31E+17,B106-CB,124.13.58.218,61514,AS4788,204.95.99.31,1155,,MY,7,Ipoh,,4.5841,101.0829,0,0,POST /is-ready HTTP/1.1,,,,,,,,,,,High
SinkHoleMessage,1.31E+17,B106-MULTI,203.106.156.253,6957,AS4788,204.95.99.109,82,,MY,1,Kulai,,1.6561,103.6032,0,0,POST /is-ready HTTP/1.1,,,,,,,,,,,High
SinkHoleMessage,1.31E+17,B106-MULTI,175.138.248.204,19320,AS4788,204.95.99.109,88,,MY,7,Batu Gajah,,4.4692,101.0411,0,0,POST /is-ready HTTP/1.1,,,,,,,,,,,High
SinkHoleMessage,1.31E+17,B106-CB,183.171.172.190,24361,AS10030,204.95.99.31,2288,,MY,14,Kuala Lumpur,,3.1667,101.7,0,0,POST /is-ready HTTP/1.1,,,,,,,,,,,High
SinkHoleMessage,1.31E+17,B106-Jenxcus,203.106.151.236,5502,AS4788,204.95.99.86,1644,,MY,9,Penang,,5.4112,100.3354,0,0,POST /is-ready HTTP/1.1,,,,,,,,,,,High
SinkHoleMessage,1.31E+17,B106-MULTI,124.13.11.124,61156,AS4788,204.95.99.109,88,,MY,12,Puchong,,3.0167,101.6167,0,0,POST /is-ready HTTP/1.1,,,,,,,,,,,High
SinkHoleMessage,1.31E+17,B106-Jenxcus,175.141.79.110,35889,AS4788,204.95.99.86,1644,,MY,2,Alor Setar,,6.121,100.3601,0,0,POST /is-ready HTTP/1.1,,,,,,,,,,,High
SinkHoleMessage,1.31E+17,B106-MULTI,60.48.92.197,50469,AS4788,204.95.99.109,88,,MY,13,Kuala Terengganu,,5.3302,103.1408,0,0,POST /is-ready HTTP/1.1,,,,,,,,,,,High
SinkHoleMessage,1.31E+17,B106-MULTI,61.6.56.2,60913,AS2042,204.95.99.109,2233,,MY,14,Kuala Lumpur,,3.1667,101.7,0,0,POST /is-ready HTTP/1.1,,,,,,,,,,,High
SinkHoleMessage,1.31E+17,B106-Jenxcus,183.171.167.132,3163,AS10030,204.95.99.86,1176,,MY,,,,2.5,112.5,0,0,POST /is-ready HTTP/1.1,,,,,,,,,,,High
SinkHoleMessage,1.31E+17,B106-Rebhip,124.13.20.160,57139,AS4788,204.95.99.142,86,,MY,9,Penang,,5.4112,100.3354,0,0,POST /is-ready HTTP/1.1,,,,,,,,,,,Low
SinkHoleMessage,1.31E+17,B106-MULTI,1.9.98.103,2637,AS4788,204.95.99.109,81,,MY,6,Kuantan,,3.8077,103.326,0,0,POST /is-ready HTTP/1.1,,,,,,,,,,,High
SinkHoleMessage,1.31E+17,B106-Jenxcus,175.137.208.249,5422,AS4788,204.95.99.86,1176,,MY,7,Ipoh,,4.5841,101.0829,0,0,POST /is-ready HTTP/1.1,,,,,,,,,,,High
SinkHoleMessage,1.31E+17,B106-MULTI,183.171.161.69,53468,AS10030,204.95.99.109,1080,,MY,12,Ampang,,3.15,101.7667,0,0,POST /is-ready HTTP/1.1,,,,,,,,,,,High
SinkHoleMessage,1.31E+17,B106-MULTI,113.210.11.254,43536,AS9534,204.95.99.109,88,,MY,12,Kajang,,2.9927,101.7909,0,0,POST /is-ready HTTP/1.1,,,,,,,,,,,High
SinkHoleMessage,1.31E+17,B106-MULTI,175.140.129.66,12566,AS4788,204.95.99.109,1998,,MY,16,Kota Kinabalu,,5.9749,116.0724,0,0,POST /is-ready HTTP/1.1,,,,,,,,,,,High
SinkHoleMessage,1.31E+17,B106-Ceatrg,175.145.103.60,62726,AS4788,204.95.99.32,1122,,MY,16,Kota Kinabalu,,5.9749,116.0724,0,0,29|,,,,,,,,,,,Low
SinkHoleMessage,1.31E+17,B106-MULTI,219.95.205.133,23190,AS4788,204.95.99.109,258,,MY,,,,2.5,112.5,0,0,POST /is-ready HTTP/1.1,,,,,,,,,,,High
SinkHoleMessage,1.31E+17,B106-MULTI,60.53.181.192,53541,AS4788,204.95.99.109,88,,MY,9,Butterworth,,5.3991,100.3638,0,0,POST /is-ready HTTP/1.1,,,,,,,,,,,High
SinkHoleMessage,1.31E+17,B106-MULTI,202.185.114.222,63077,AS132688,204.95.99.109,1991,,MY,14,Kuala Lumpur,,3.1667,101.7,0,0,POST /is-ready HTTP/1.1,,,,,,,,,,,High
SinkHoleMessage,1.31E+17,B106-MULTI,210.186.54.124,4875,AS4788,204.95.99.109,95,,MY,3,Kota Bharu,,6.1333,102.2386,0,0,lv||UsbV_D4593BE7||MAD/Mamad||MY||WIN_7 X64||5||avast! Antivirus||,,,,,,,,,,,High
SinkHoleMessage,1.31E+17,B106-Jenxcus,103.227.140.36,55063,AS132435,204.95.99.86,4442,,MY,12,Kajang,,2.9927,101.7909,0,0,POST /is-ready HTTP/1.1,,,,,,,,,,,High
SinkHoleMessage,1.31E+17,B106-Bladabindi,183.171.160.197,42077,AS10030,204.95.99.26,1177,,MY,14,Kuala Lumpur,,3.1667,101.7,0,0,lv|'|'|dmljdGltZSB0b3JyZW50XzVBODNFMzc1|'|'|USER-PC|'|'|user|'|'|2013-07-11|'|'|MYS|'|'|Win 7 Starter SP0 x86|'|'|Yes|'|'|0.5.0E|'|'|..|'|'|UE9EcyBUaGUgQmFja3BhY2tlcnMgSG9tZSBLdWFsYSBMdW1wdXIgS3VhbGEgTHVtcHVyLCBNYWxheXNpYTogQWdvZGEuY29tIC0gR29vZ2xlIENocm9tZQ==|'|'|[endof],,,,,,,,,,,High
SinkHoleMessage,1.31E+17,B106-CB,175.142.100.73,51346,AS4788,204.95.99.31,288,,MY,1,Johor Bahru,,1.4655,103.7578,0,0,POST /is-ready HTTP/1.1,,,,,,,,,,,High
SinkHoleMessage,1.31E+17,B106-MULTI,183.171.161.129,5368,AS10030,204.95.99.109,88,,MY,12,Ampang,,3.15,101.7667,0,0,POST /is-ready HTTP/1.1,,,,,,,,,,,High
SinkHoleMessage,1.31E+17,B106-Bladabindi,175.143.91.146,56053,AS4788,204.95.99.26,99,,MY,14,Kuala Lumpur,,3.1667,101.7,0,0,POST /is-ready HTTP/1.1,,,,,,,,,,,High
SinkHoleMessage,1.31E+17,B106-CB,175.145.84.15,58630,AS4788,204.95.99.31,288,,MY,12,Kajang,,2.9927,101.7909,0,0,POST /is-ready HTTP/1.1,,,,,,,,,,,High
SinkHoleMessage,1.31E+17,B106-Jenxcus,203.106.158.140,2292,AS4788,204.95.99.86,991,,MY,4,Melaka,,2.196,102.2405,0,0,POST /is-ready HTTP/1.1,,,,,,,,,,,High
SinkHoleMessage,1.31E+17,B106-Jenxcus,175.139.67.195,61624,AS4788,204.95.99.86,83,,MY,14,Kuala Lumpur,,3.1667,101.7,0,0,POST /is-ready HTTP/1.1,,,,,,,,,,,High
SinkHoleMessage,1.31E+17,B106-Jenxcus,118.101.201.38,20131,AS4788,204.95.99.86,4442,,MY,12,Petaling Jaya,,3.0833,101.65,0,0,POST /is-ready HTTP/1.1,,,,,,,,,,,High
SinkHoleMessage,1.31E+17,B106-MULTI,210.186.57.114,1997,AS4788,204.95.99.109,333,,MY,16,Kota Kinabalu,,5.9749,116.0724,0,0,POST /is-ready HTTP/1.1,,,,,,,,,,,High
SinkHoleMessage,1.31E+17,B106-CB,210.186.55.4,9611,AS4788,204.95.99.31,105,,MY,3,Kota Bharu,,6.1333,102.2386,0,0,POST /is-ready HTTP/1.1,,,,,,,,,,,High
SinkHoleMessage,1.31E+17,B106-MULTI,113.210.5.232,11253,AS9534,204.95.99.109,86,,MY,14,Kuala Lumpur,,3.1667,101.7,0,0,lv||UsbV_70A34EC4||USER-PC/user||MY||WIN_7 X64||4||Avira Desktop||Windows Media Player,,,,,,,,,,,High
SinkHoleMessage,1.31E+17,B106-MULTI,113.23.138.189,56231,AS38182,204.95.99.109,95,,MY,1,Segamat,,2.5148,102.8158,0,0,lv||UsbV_1265928C||GANESH-PC/Ganesh||MY||WIN_7 X86||5||No-AntiVirus||6 Scary Videos That Will Keep You Up at Night | Features | PETA - Google Chrome,,,,,,,,,,,High
SinkHoleMessage,1.31E+17,B106-Rebhip,210.186.56.22,3284,AS4788,204.95.99.142,84,,MY,16,Kota Kinabalu,,5.9749,116.0724,0,0,32|,,,,,,,,,,,Low
SinkHoleMessage,1.31E+17,B106-MULTI,103.1.70.68,50462,AS45960,204.95.99.109,88,,MY,9,Penang,,5.4112,100.3354,0,0,POST /is-ready HTTP/1.1,,,,,,,,,,,High
SinkHoleMessage,1.31E+17,B106-Bladabindi,202.184.111.90,61547,AS2042,204.95.99.26,1122,,MY,14,Kuala Lumpur,,3.1667,101.7,0,0,POST /is-ready HTTP/1.1,,,,,,,,,,,High
SinkHoleMessage,1.31E+17,B106-MULTI,175.137.142.233,65391,AS4788,204.95.99.109,88,,MY,7,Ipoh,,4.5841,101.0829,0,0,POST /is-ready HTTP/1.1,,,,,,,,,,,High
SinkHoleMessage,1.31E+17,B106-Jenxcus,175.143.154.47,53160,AS4788,204.95.99.86,4442,,MY,12,Petaling Jaya,,3.0833,101.65,0,0,POST /is-ready HTTP/1.1,,,,,,,,,,,High
SinkHoleMessage,1.31E+17,B106-CB,203.106.159.144,11473,AS4788,204.95.99.31,1920,,MY,4,Melaka,,2.196,102.2405,0,0,POST /is-ready HTTP/1.1,,,,,,,,,,,High
SinkHoleMessage,1.31E+17,B106-Jenxcus,175.139.133.72,54757,AS4788,204.95.99.86,84,,MY,12,Batu Caves,,3.2333,101.6667,0,0,POST /is-ready HTTP/1.1,,,,,,,,,,,High
SinkHoleMessage,1.31E+17,B106-MULTI,14.1.198.69,62799,AS45960,204.95.99.109,2233,,MY,6,Kuantan,,3.8077,103.326,0,0,POST /is-ready HTTP/1.1,,,,,,,,,,,High
SinkHoleMessage,1.31E+17,B106-Rebhip,119.110.110.100,42932,AS17971,204.95.99.142,81,,MY,,,,2.5,112.5,0,0,32|,,,,,,,,,,,Low
SinkHoleMessage,1.31E+17,B106-MULTI,182.54.209.138,49485,AS24028,204.95.99.109,102,,MY,9,Penang,,5.4112,100.3354,0,0,POST /is-ready HTTP/1.1,,,,,,,,,,,High
SinkHoleMessage,1.31E+17,B106-Bladabindi,202.184.111.90,61624,AS2042,204.95.99.26,666,,MY,14,Kuala Lumpur,,3.1667,101.7,0,0,POST /is-ready HTTP/1.1,,,,,,,,,,,High
SinkHoleMessage,1.31E+17,B106-MULTI,60.49.51.218,25627,AS4788,204.95.99.109,88,,MY,,,,2.5,112.5,0,0,POST /is-ready HTTP/1.1,,,,,,,,,,,High
SinkHoleMessage,1.31E+17,B106-Bladabindi,110.159.81.33,62029,AS4788,204.95.99.26,99,,MY,2,Sungai Petani,,5.647,100.4877,0,0,POST /is-ready HTTP/1.1,,,,,,,,,,,High
SinkHoleMessage,1.31E+17,B106-Jenxcus,113.210.1.239,40140,AS9534,204.95.99.86,84,,MY,14,Kuala Lumpur,,3.1667,101.7,0,0,POST /is-ready HTTP/1.1,,,,,,,,,,,High
SinkHoleMessage,1.31E+17,B106-MULTI,210.186.54.202,3627,AS4788,204.95.99.109,88,,MY,3,Kota Bharu,,6.1333,102.2386,0,0,POST /is-ready HTTP/1.1,,,,,,,,,,,High
SinkHoleMessage,1.31E+17,B106-CB,115.133.117.204,51075,AS4788,204.95.99.31,288,,MY,1,Batu Pahat,,1.8548,102.9325,0,0,POST /is-ready HTTP/1.1,,,,,,,,,,,High
SinkHoleMessage,1.31E+17,B106-CB,60.53.145.40,60203,AS4788,204.95.99.31,288,,MY,1,Johor Bahru,,1.4655,103.7578,0,0,POST /is-ready HTTP/1.1,,,,,,,,,,,High
SinkHoleMessage,1.31E+17,B106-MULTI,115.134.125.115,14738,AS4788,204.95.99.109,333,,MY,16,Kota Kinabalu,,5.9749,116.0724,0,0,POST /is-ready HTTP/1.1,,,,,,,,,,,High
SinkHoleMessage,1.31E+17,B106-Jenxcus,1.9.102.130,20709,AS4788,204.95.99.86,991,,MY,4,Melaka,,2.196,102.2405,0,0,POST /is-ready HTTP/1.1,,,,,,,,,,,High
